Filename,Species,Plant,Obs,Photo,Ci,CO2R,Cond,VPD
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,4,24.419562193731075,53.31682017017267,199.93702697753903,0.33066502298183525,2.643237526723067
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,5,20.118541615590814,39.56852867039495,149.8404998779297,0.3695679235888597,2.6722064212460683
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,6,14.699339576119833,25.201969295737666,99.998138427734375,0.40501704914959025,2.6951518687393254
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,7,7.836605588511165,12.695102816944836,49.95076751708984,0.4414105915816072,2.71719880019591
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,8,6.669416218456041,10.04226292096832,40.01458358764648,0.4744003341827482,2.7357681546527894
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,9,5.122883335777035,7.994907044445194,30.010671615600582,0.5034491787529689,2.751145587319479
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,10,3.591879576271934,5.175294909378265,19.99110221862793,0.5312148189507883,2.7650832104911096
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,11,1.7494493126965327,3.034105757794087,10.006970405578612,0.558038698253454,2.7792583473164414
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,12,32.091515254931736,266.8145163231344,399.9206848144531,0.5631490800249078,2.77992796484247
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,13,33.21044402339659,247.20390506344555,400.0359497070313,0.48350217751729013,2.7360088294786693
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,14,35.57616676885399,306.39296970635297,499.92291259765625,0.3906762840951284,2.67671398573427
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,15,36.76237871167856,397.48488415505005,649.97442626953125,0.2947119148270483,2.6086015046575346
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,16,36.773233638702955,474.3612238901817,799.99560546875,0.21873854895870776,2.5466400901465676
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,17,36.77597252503384,592.5133121290488,1000.0717163085938,0.17016470793296087,2.501217902589124
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,18,37.40131356064316,767.939874905094,1250.0462646484375,0.14491318036831327,2.477482026304526
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,19,37.95709759362392,1017.7050904922576,1550.1710205078125,0.13374414219221323,2.46481082103771
2022-02-24 AL cistoides ACiE_ leaf area.xlsx,cistoides,E,20,22.746187357126686,137.58398377540806,399.8999938964844,0.1575364171377365,2.490244464884672
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,1,27.440931880096738,250.62826701244347,400.0661926269531,0.3609405338418162,1.9474864038791129
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,2,24.16879781615948,219.5714249751,399.9709167480469,0.24952641887810367,1.9329269907655688
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,3,17.663033171903425,169.04565857543568,300.0914001464844,0.2514797660917343,1.9685865792773547
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,4,12.352990045044844,129.56511110034148,199.98777770996097,0.3436584813949694,2.0440752160008997
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,5,9.069061431188228,107.14601922592982,149.97964477539062,0.43650712332201747,2.112414979835361
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,6,5.307214396826101,85.80172378519258,109.9096450805664,0.47839768731394056,2.157940900465692
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,7,4.207381144775946,80.76443089624702,99.986114501953125,0.48903560720505246,2.1915504436041373
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,8,3.5052842533857933,74.31759932323722,90.0226821899414,0.5116928969239629,2.226724786183622
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,9,2.623476274325079,68.46102838361449,80.012969970703125,0.551038600665109,2.264308510945528
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,10,1.3739433203043376,63.45879318915738,70.03837585449219,0.6066214602512862,2.3049650253894507
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,11,0.1707829189679863,57.62034719614476,60.040000915527344,0.6779879011304069,2.3506812472355088
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,12,26.126797642260485,298.8174606525443,399.9939270019531,0.5562424250240199,2.3383976094766696
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,13,24.373873878159092,244.55062769447852,400.024169921875,0.2972693255771641,2.2670157110973377
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,14,29.24529267023856,295.44797041669824,499.9569091796875,0.26676926299950365,2.272825254169875
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,15,33.04091614395676,348.5985581252079,649.89202880859375,0.19838763245093027,2.2660346222279477
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,16,35.73067058351385,389.24559896486574,799.9285888671875,0.1540202106852915,2.265164781149535
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,17,38.53560238701193,501.8483818439852,999.9849853515624,0.13635213805112648,2.273945554904785
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,18,40.90865768943545,684.1876307683666,1250.0357666015625,0.12791448379727957,2.286500925083412
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,19,41.76681040565635,947.244358003461,1550.0816650390625,0.12394803730704936,2.300415048061288
2022-02-24 AL forrestii ACi4_ leaf area.xlsx,forrestii,4,20,23.009894236246108,210.44450077557724,399.9982604980469,0.21977267160242148,2.371610111101065
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,1,17.41601706905361,248.6515672043016,400.06155395507807,0.2144208779024994,2.5296260450862755
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,2,17.952593268597145,260.83829699750737,400.0346374511718,0.24443778586245335,2.5526425860212765
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,3,13.487104102031807,202.6051624706229,299.91290283203125,0.26647405234758437,2.572004591682634
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,4,8.536395070075308,144.10787633798046,199.9810791015625,0.3020934459661886,2.595390659556826
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,5,6.0043038728198,113.94972757661846,150.04449462890625,0.33839806914364196,2.6163512256198445
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,6,3.3336180289201263,90.93244815362898,109.99712371826172,0.381225330486713,2.645789419550536
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,7,2.7902309749672183,84.95748197182841,100.02922821044922,0.4214072177774681,2.670377646382083
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,8,2.2579173142576243,78.26303626306354,90.01213073730469,0.45816505084172776,2.6937375842983458
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,9,1.586605990240266,71.73653954285761,79.992767333984375,0.4980519430917451,2.7178329794963063
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,10,0.9262081920818857,64.8636868159806,70.08965301513672,0.5360464606080741,2.740198390864578
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,11,0.18072896631359417,57.832440391931925,60.046749114990234,0.5675408399982464,2.759543765900191
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,12,19.38791039778493,322.752986825538,399.9136047363282,0.5720521450971131,2.7670115426700215
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,13,21.184315590226895,309.8753546703031,399.9571533203125,0.5134872885425056,2.7536874327723053
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,14,25.524786365372996,385.07091378264096,499.969970703125,0.4778129099519644,2.7458683175748737
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,15,28.83929514728427,498.1074562109566,649.86590576171875,0.3967062921247257,2.721049915490934
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,16,30.80258054454452,602.2884065231764,799.97833251953125,0.3133278284216518,2.68973631190852
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,17,32.47631843874921,744.9148063113927,1000.077392578125,0.2486897198336777,2.663984681866103
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,18,33.36030574483481,933.2821764357092,1250.0872802734375,0.2023757726017704,2.6466219256957992
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,19,33.85208300651492,1179.0405726082925,1550.162353515625,0.17468526691282374,2.63742407878011
2022-02-24 AL forrestii ACi5_ leaf area.xlsx,forrestii,5,20,14.430436565575192,260.2619433969544,400.0987243652344,0.19108885011641272,2.619459673003934
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,1,32.117243997126025,161.36911544778278,399.85101318359375,0.2552614074775435,2.3615593393685415
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,2,32.25557668039486,154.13402690369833,400.0287780761718,0.24721433531514905,2.39167922324907
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,3,29.000289513827894,87.68722795453043,299.9400329589844,0.25668268977928144,2.433230486660177
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,4,22.03069640484474,48.27077547446372,199.9973297119141,0.2740363239336218,2.4788305187439548
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,5,17.478717267845813,35.8269863451193,150.1094970703125,0.29073153922903,2.5211479017002567
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,6,13.277521427290717,26.897966850260993,109.95989227294922,0.3059769866964903,2.558715046063531
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,7,12.462777998378789,24.669623643077,100.01311492919922,0.3183342708058939,2.5902864031543724
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,8,11.497746892054932,22.386878381462495,89.99466705322266,0.32879934717317766,2.6194692027966084
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,9,10.356383943063332,20.35282494693935,79.97509002685547,0.3371016088560026,2.6442865495590087
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,10,9.232169423780308,17.922877927640076,69.94544219970703,0.3456287809423417,2.665163598472005
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,11,8.028281557732143,15.746410181034369,60.00486373901367,0.35474831777444793,2.6855920348829385
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,12,28.82362744416682,238.52343816284016,399.8943176269531,0.36231692149933664,2.7042337113828396
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,13,29.31264351618931,230.66626454443923,399.8528747558594,0.3479651818601733,2.711786325543231
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,14,30.891694979509783,220.47479578877872,400.0160827636718,0.34318682798267375,2.7201301592428644
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,15,32.68365275515352,303.32450186805346,499.9856567382813,0.33296371984300466,2.7244368074597296
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,16,33.53624674288652,437.81433145757296,649.906982421875,0.3198243327793377,2.7262599856088636
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,17,33.69633551902546,573.7178849130823,799.9517822265625,0.30295980644838166,2.7204056225717066
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,18,33.96352542681989,754.2187766507769,999.8916015625,0.2835779257134183,2.716347376869759
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,19,33.79858204522782,987.1530978785476,1250.001220703125,0.26693000835588326,2.7099962626688794
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,20,34.132709696651105,1264.9201050537931,1550.0804443359375,0.25191795047483045,2.704209211914349
2022-02-25 AL cistoides ACiB_ leaf area.xlsx,cistoides,B,21,30.04246084585527,177.89751525352264,399.8934326171875,0.25556794885722883,2.7140005387196435
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,1,34.8319568478296,199.7775538985475,400.0628051757813,0.3490723422346176,2.798523662266438
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,2,35.495366440883885,199.50886657771073,399.9519348144531,0.35625121318077585,2.752951434330316
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,3,33.024749337896885,121.11972704659708,300.04547119140625,0.3708017006991142,2.7313815870924736
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,4,26.89622206643197,67.47506746665799,200.00640869140625,0.41432880960219226,2.732914766042959
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,5,22.548651567585548,46.87041576784672,150.03704833984375,0.45398197393143486,2.738942135768302
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,6,16.414585855318126,27.04354154036191,100.04501342773438,0.46900679611956414,2.724962948190834
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,7,8.675254871524283,12.856733738180893,50.010108947753906,0.4921964315303826,2.7279369782003777
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,8,7.189758473666606,11.24259709989522,40.12421417236328,0.5354603125389359,2.7282367896499635
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,9,5.483950032212493,8.303965313805538,29.926586151123047,0.5489147456441533,2.7258909508500073
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,10,3.760685577929463,5.559272794005082,20.049076080322266,0.5659968280793103,2.7229945382434235
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,11,1.813111410267008,3.2553407516938364,10.086233139038086,0.5854266116596745,2.7212678274531643
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,12,31.905656275853783,274.46308617238356,399.9615783691406,0.593060515114797,2.7160082153971308
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,13,34.215031828904465,253.84315562883745,399.8952941894531,0.523385257078121,2.6715932494857406
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,14,35.98761101233966,237.8488632431289,399.8759765625,0.48389313861664707,2.6423380945107784
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,15,38.01007545092552,314.3579198356673,499.9948425292969,0.44038231636933944,2.601511447341807
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,16,39.18385948262312,430.58174567721153,649.895263671875,0.3768513733895756,2.5501264478969095
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,17,39.55594062441317,543.467490669365,800.0137329101564,0.31832600172944786,2.5005152961130515
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,18,39.71096334582591,701.3987463943039,999.93695068359375,0.2705474526142311,2.4537742365857413
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,19,39.97300440713122,912.9411940192986,1250.0101318359375,0.2410950618505569,2.421741222480603
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,20,40.2985188812377,1184.497818316328,1550.1107177734375,0.22712478996257243,2.400905928452441
2022-02-25 AL cistoides ACiC_ leaf area.xlsx,cistoides,C,21,32.13785948053244,157.69750202192049,399.955810546875,0.25283773971119433,2.415897026319697
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,1,37.593623471784106,138.01452054305977,400.0938720703125,0.27083586936262644,2.3212542226624646
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,2,38.10716087110705,132.91842156070095,399.9949035644531,0.2690447333740315,2.3136517713899813
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,3,37.743948872801646,108.65823692992625,300.02667236328125,0.39353206402552354,2.3897764542813964
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,4,35.404550051710075,43.63279314793671,200.0076141357422,0.4599233131270022,2.4221513945414626
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,5,32.79321637068343,30.276058626197106,150.07728576660156,0.584100224601568,2.4826503371198925
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,6,25.68194195888114,15.835435994130078,99.95002746582033,0.6728832597418405,2.5201345089497043
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,7,14.207227537606324,7.163732109673318,50.13593673706055,0.7492715604727813,2.5471366514699767
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,8,11.869273546368,5.82768765543396,39.98833084106445,0.8033239007086744,2.563232746335343
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,9,9.192683382608706,4.4328232079270355,30.03727912902832,0.8419137333864335,2.5735854881643316
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,10,6.229892597970458,2.977306371053394,19.932172775268555,0.8709483390729368,2.58795025092375
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,11,3.1238903068233075,1.7816897568249677,10.118008613586426,0.8981128591421909,2.5980658032636272
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,12,33.27137719076708,296.1797311918328,399.9172668457031,0.8232653953823181,2.563728482636623
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,13,34.4129858156537,268.1594884976371,399.8811645507813,0.5992145255035537,2.4501724931542994
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,14,37.278391897327865,237.633248087883,399.9801025390625,0.4949988718913874,2.3857875519635856
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,15,38.35145813408495,305.6456806259484,499.9302673339844,0.41325839130692493,2.3233621643904336
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,16,39.045761694061575,424.4508076450982,649.98681640625,0.35848767117378433,2.2760272337099012
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,17,39.17071271119818,557.3249407310269,799.95574951171875,0.33688136232881805,2.2521491605730266
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,18,39.03908978209865,746.4013459542792,999.88031005859375,0.3292215171892005,2.239031022866373
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,19,39.07226290637608,990.7285974472768,1250.1036376953125,0.33539473262636055,2.2353965600688825
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,20,39.000349805292224,1288.5717124461587,1550.21435546875,0.35101782619754657,2.237768709012307
2022-02-25 AL zeyher ACi2_ leaf area.xlsx,zeyheri,2,21,37.070028839315256,224.54042837101895,399.7571716308594,0.4442220100756298,2.291350741313945
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,1,32.35776033112771,195.6256952437751,400.0162658691406,0.32510759959227686,2.817652390561474
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,2,32.16637706318118,194.26796436887463,399.9602661132813,0.31976266597813274,2.8085427659739217
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,3,30.1033562940408,116.81868400094864,299.93365478515625,0.3364940359978215,2.8220651776982413
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,4,25.1541277216053,59.5943033085956,199.980712890625,0.3719771081254636,2.848296573801912
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,5,21.2439021444562,40.54285528538302,149.99684143066406,0.4112191760732797,2.8773817460646387
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,6,15.651063968550902,23.64267524087239,99.98272705078124,0.4407314072449807,2.900333137790556
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,7,8.469754599279263,10.679149460313065,50.09733581542969,0.4682952934882824,2.9187622307334093
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,8,6.988185018136974,8.67177055432014,39.91130065917969,0.4943681323177028,2.9350314839214553
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,9,5.412823273797471,6.573927249893882,29.979568481445312,0.5172137845459872,2.9474443159640797
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,10,3.7169067855669433,4.435453128329479,20.017507553100582,0.5398026298286563,2.9616202623376737
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,11,1.9847556250530736,2.453611296564133,10.494229316711426,0.5665325406175925,2.9761784701991565
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,12,28.85276875357291,279.96321976593003,400.4269714355469,0.5858901424372118,2.985294477486503
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,13,28.98222120771202,278.82581462720333,399.8753356933594,0.5852416249300972,2.986313888794393
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,14,31.27836011729957,266.81585287709567,399.87994384765625,0.5637589236538191,2.9708593871398623
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,15,31.511673484792436,363.05404347497733,500.10256958007807,0.559362412424345,2.9537759286614893
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,16,31.215016145520647,507.4031057052538,650.02203369140625,0.5415531127809097,2.9356309200589603
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,17,31.12842011613899,649.5851603480273,800.0389404296875,0.5175937781778788,2.915165660251165
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,18,30.92560502414409,841.5062813383311,1000.0868530273438,0.49803205501637027,2.8949718693962496
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,19,30.732574478058503,1083.494803338853,1250.26416015625,0.4854665259911931,2.8764051916316387
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,20,30.8796514897501,1371.365650167446,1550.2919921875,0.4697949691608154,2.8594613155584376
2022-03-04 AL cistoides ACiF_ leaf area.xlsx,cistoides,F,21,30.002748713095706,253.6248492790968,399.849365234375,0.4646916139679372,2.8490078208729246
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,1,36.5682658359796,284.0478712553261,400.0536193847656,0.7465039797135171,2.718553494286156
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,2,36.33988387523056,281.6524202610411,400.0715026855469,0.7193099199676981,2.7115876223141093
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,3,35.82756773171051,188.33632097996107,299.8985900878906,0.7428761243614213,2.7199074595442507
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,4,35.096979774596306,97.42715825558409,199.9225921630859,0.78604559536583,2.7350089982861827
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,5,34.16223847481378,56.18638545884256,149.87094116210938,0.8449659383524109,2.753305524369862
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,6,30.138693044593904,21.10007388522915,99.89756774902344,0.8910815627035676,2.7646396093047225
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,7,17.734738086818734,5.399055202250008,50.00575637817382,0.9360343305867384,2.7761625484994727
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,8,14.603765073854992,4.237421165903718,40.04975509643555,0.9710269162273975,2.783743215456605
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,9,11.186333852160594,3.02073043007095,29.957155227661133,0.997076661688435,2.787743540062366
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,10,7.666370480015069,1.7926707560678703,19.976469039916992,1.019022796654218,2.790955415738761
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,11,4.014469412045794,0.9825326403271308,10.415212631225586,1.0336495036492406,2.7906384895099325
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,12,34.34471955708564,310.71774509024465,400.4885864257813,1.0322189022455197,2.784457898667271
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,13,33.46625414718701,312.25575635087495,399.942626953125,1.0347649771900769,2.781645890330896
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,14,34.547072681819614,309.7289967537708,399.95172119140625,1.034177858906494,2.776553708667052
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,15,34.960319047062875,405.79559197548383,500.0407104492187,1.030835196027504,2.766258860629008
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,16,35.27313348736996,549.9315958477795,649.98126220703125,1.0191753839639672,2.7555524529176765
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,17,35.08207590086082,695.0585608978752,799.98193359375,1.0053242489243013,2.744439130326573
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,18,34.94261128020862,888.0412577683057,1000.0160522460938,0.9824475206258126,2.7288381648357025
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,19,34.456872112600124,1129.6635918755046,1249.9764404296875,0.946107543371811,2.702908204910709
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,20,34.31459133579472,1417.20000471694,1550.0223388671875,0.8936025842903642,2.6780654172067444
2022-03-05 AL zeyher ACi1_ leaf area.xlsx,zeyheri,1,21,33.73180593053727,300.4513090644172,399.9643249511718,0.8557717192159668,2.6600741468121996
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,1,34.55969927491172,148.78738306341577,399.879638671875,0.2615276855885115,1.8272142859347225
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,2,33.907303932897264,161.32333208383983,399.9371337890625,0.2724638154513367,1.848099930231576
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,3,33.49649081466953,89.50953783789205,299.8377990722656,0.3065328948553645,1.886953378260136
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,4,29.419066760151154,37.00990721272599,200.00885009765625,0.3510204322805412,1.9299815787518744
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,5,24.75968899355319,24.275720454823915,149.94821166992188,0.3887888696686664,1.963163357860176
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,6,17.987996165050067,14.80864951703184,99.98477935791016,0.4222988825975743,1.9888921497166157
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,7,9.476624006109068,7.72434061542628,49.98100662231445,0.45469339650027146,2.0104936810493816
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,8,7.924305651199818,6.1254747096513915,39.91334915161133,0.4804750660947083,2.0228396044902475
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,9,5.92834818498145,5.412499696981775,29.87130355834961,0.5017190052366309,2.0314729428730205
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,10,3.9437522556827034,4.185009671284552,20.060901641845703,0.5187070889092265,2.036873526745389
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,11,1.783692962212254,3.2506194086321014,10.333831787109377,0.5335342609839219,2.0409708774383617
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,12,34.70241354437818,181.8029797457801,399.9172668457031,0.3135007231323001,1.827773509038612
